size,order,algorithm,time
50,RANDOM,BubbleSortWhileNeeded,18212
50,RANDOM,BubbleSortWhileNeeded,18416
50,RANDOM,BubbleSortWhileNeeded,17539
50,RANDOM,BubbleSortWhileNeeded,18866
50,RANDOM,BubbleSortWhileNeeded,18642
50,RANDOM,BubbleSortWhileNeeded,19640
50,RANDOM,BubbleSortWhileNeeded,18700
50,RANDOM,BubbleSortWhileNeeded,18808
50,RANDOM,BubbleSortWhileNeeded,17522
50,RANDOM,BubbleSortWhileNeeded,18501
50,RANDOM,BubbleSortWhileNeeded,19738
50,RANDOM,BubbleSortWhileNeeded,17669
50,RANDOM,BubbleSortWhileNeeded,19116
50,RANDOM,BubbleSortWhileNeeded,19737
50,RANDOM,BubbleSortWhileNeeded,19651
50,RANDOM,BubbleSortWhileNeeded,18754
50,RANDOM,BubbleSortWhileNeeded,19438
50,RANDOM,BubbleSortWhileNeeded,19886
50,RANDOM,BubbleSortWhileNeeded,19887
50,RANDOM,BubbleSortWhileNeeded,16601
50,RANDOM,BubbleSortWhileNeeded,18981
50,RANDOM,BubbleSortWhileNeeded,19004
50,RANDOM,BubbleSortWhileNeeded,18685
50,RANDOM,BubbleSortWhileNeeded,18779
50,RANDOM,BubbleSortWhileNeeded,18444
50,RANDOM,BubbleSortWhileNeeded,19399
50,RANDOM,BubbleSortWhileNeeded,18930
50,RANDOM,BubbleSortWhileNeeded,18753
50,RANDOM,BubbleSortWhileNeeded,18360
50,RANDOM,BubbleSortWhileNeeded,18714
50,RANDOM,BubbleSortWhileNeeded,20461
50,RANDOM,BubbleSortWhileNeeded,18296
50,RANDOM,BubbleSortWhileNeeded,18107
50,RANDOM,BubbleSortWhileNeeded,19336
50,RANDOM,BubbleSortWhileNeeded,19746
50,RANDOM,BubbleSortWhileNeeded,18562
50,RANDOM,BubbleSortWhileNeeded,18092
50,RANDOM,BubbleSortWhileNeeded,19233
50,RANDOM,BubbleSortWhileNeeded,17303
50,RANDOM,BubbleSortWhileNeeded,19315
50,RANDOM,BubbleSortWhileNeeded,18508
50,RANDOM,BubbleSortWhileNeeded,16788
50,RANDOM,BubbleSortWhileNeeded,18922
50,RANDOM,BubbleSortWhileNeeded,19402
50,RANDOM,BubbleSortWhileNeeded,18965
50,RANDOM,BubbleSortWhileNeeded,17832
50,RANDOM,BubbleSortWhileNeeded,19030
50,RANDOM,BubbleSortWhileNeeded,18349
50,RANDOM,BubbleSortWhileNeeded,19911
50,RANDOM,BubbleSortWhileNeeded,18656
50,RANDOM,BubbleSortWhileNeeded,18011
50,RANDOM,BubbleSortWhileNeeded,18841
50,RANDOM,BubbleSortWhileNeeded,20089
50,RANDOM,BubbleSortWhileNeeded,18635
50,RANDOM,BubbleSortWhileNeeded,19498
50,RANDOM,BubbleSortWhileNeeded,19570
50,RANDOM,BubbleSortWhileNeeded,19142
50,RANDOM,BubbleSortWhileNeeded,19361
50,RANDOM,BubbleSortWhileNeeded,18794
50,RANDOM,BubbleSortWhileNeeded,16378
50,RANDOM,BubbleSortWhileNeeded,18784
50,RANDOM,BubbleSortWhileNeeded,18122
50,RANDOM,BubbleSortWhileNeeded,19335
50,RANDOM,BubbleSortWhileNeeded,19624
50,RANDOM,BubbleSortWhileNeeded,18509
50,RANDOM,BubbleSortWhileNeeded,17662
50,RANDOM,BubbleSortWhileNeeded,18713
50,RANDOM,BubbleSortWhileNeeded,19664
50,RANDOM,BubbleSortWhileNeeded,18517
50,RANDOM,BubbleSortWhileNeeded,20194
50,RANDOM,BubbleSortWhileNeeded,19570
50,RANDOM,BubbleSortWhileNeeded,19414
50,RANDOM,BubbleSortWhileNeeded,18582
50,RANDOM,BubbleSortWhileNeeded,22023
50,RANDOM,BubbleSortWhileNeeded,18044
50,RANDOM,BubbleSortWhileNeeded,19333
50,RANDOM,BubbleSortWhileNeeded,18172
50,RANDOM,BubbleSortWhileNeeded,17703
50,RANDOM,BubbleSortWhileNeeded,18931
50,RANDOM,BubbleSortWhileNeeded,19965
50,RANDOM,BubbleSortWhileNeeded,15729
50,RANDOM,BubbleSortWhileNeeded,19551
50,RANDOM,BubbleSortWhileNeeded,18615
50,RANDOM,BubbleSortWhileNeeded,16750
50,RANDOM,BubbleSortWhileNeeded,18902
50,RANDOM,BubbleSortWhileNeeded,19150
50,RANDOM,BubbleSortWhileNeeded,18308
50,RANDOM,BubbleSortWhileNeeded,18770
50,RANDOM,BubbleSortWhileNeeded,19263
50,RANDOM,BubbleSortWhileNeeded,16993
50,RANDOM,BubbleSortWhileNeeded,18481
50,RANDOM,BubbleSortWhileNeeded,19716
50,RANDOM,BubbleSortWhileNeeded,19522
50,RANDOM,BubbleSortWhileNeeded,19067
50,RANDOM,BubbleSortWhileNeeded,18777
50,RANDOM,BubbleSortWhileNeeded,19805
50,RANDOM,BubbleSortWhileNeeded,19370
50,RANDOM,BubbleSortWhileNeeded,18454
50,RANDOM,BubbleSortWhileNeeded,19837
50,RANDOM,BubbleSortWhileNeeded,19055
50,RANDOM,BubbleSortWhileNeeded,18707
50,RANDOM,BubbleSortWhileNeeded,16734
50,RANDOM,BubbleSortWhileNeeded,18168
50,RANDOM,BubbleSortWhileNeeded,19945
50,RANDOM,BubbleSortWhileNeeded,18828
50,RANDOM,BubbleSortWhileNeeded,18455
50,RANDOM,BubbleSortWhileNeeded,18821
50,RANDOM,BubbleSortWhileNeeded,17581
50,RANDOM,BubbleSortWhileNeeded,18421
50,RANDOM,BubbleSortWhileNeeded,19280
50,RANDOM,BubbleSortWhileNeeded,19684
50,RANDOM,BubbleSortWhileNeeded,18277
50,RANDOM,BubbleSortWhileNeeded,18820
50,SORTED,BubbleSortPassPerItem,22452
50,SORTED,BubbleSortPassPerItem,23207
50,SORTED,BubbleSortPassPerItem,23329
50,SORTED,BubbleSortPassPerItem,23306
50,SORTED,BubbleSortPassPerItem,23281
50,SORTED,BubbleSortPassPerItem,23277
50,SORTED,BubbleSortPassPerItem,23064
50,SORTED,BubbleSortPassPerItem,22155
50,SORTED,BubbleSortPassPerItem,23270
50,SORTED,BubbleSortPassPerItem,23177
50,SORTED,BubbleSortPassPerItem,23212
50,SORTED,BubbleSortPassPerItem,23152
50,SORTED,BubbleSortPassPerItem,23381
50,SORTED,BubbleSortPassPerItem,23375
50,SORTED,BubbleSortPassPerItem,23350
50,SORTED,BubbleSortPassPerItem,23316
50,SORTED,BubbleSortPassPerItem,23284
50,SORTED,BubbleSortPassPerItem,23382
50,SORTED,BubbleSortPassPerItem,23258
50,SORTED,BubbleSortPassPerItem,23294
50,SORTED,BubbleSortPassPerItem,23364
50,SORTED,BubbleSortPassPerItem,23227
50,SORTED,BubbleSortPassPerItem,23309
50,SORTED,BubbleSortPassPerItem,23318
50,SORTED,BubbleSortPassPerItem,23299
50,SORTED,BubbleSortPassPerItem,23242
50,SORTED,BubbleSortPassPerItem,23325
50,SORTED,BubbleSortPassPerItem,23112
50,SORTED,BubbleSortPassPerItem,22335
50,SORTED,BubbleSortPassPerItem,22288
50,SORTED,BubbleSortPassPerItem,23326
50,SORTED,BubbleSortPassPerItem,23405
50,SORTED,BubbleSortPassPerItem,23259
50,SORTED,BubbleSortPassPerItem,23316
50,SORTED,BubbleSortPassPerItem,23307
50,SORTED,BubbleSortPassPerItem,23177
50,SORTED,BubbleSortPassPerItem,23288
50,SORTED,BubbleSortPassPerItem,23280
50,SORTED,BubbleSortPassPerItem,23248
50,SORTED,BubbleSortPassPerItem,23273
50,SORTED,BubbleSortPassPerItem,23316
50,SORTED,BubbleSortPassPerItem,23303
50,SORTED,BubbleSortPassPerItem,22232
50,SORTED,BubbleSortPassPerItem,23252
50,SORTED,BubbleSortPassPerItem,22298
50,SORTED,BubbleSortPassPerItem,23290
50,SORTED,BubbleSortPassPerItem,22283
50,SORTED,BubbleSortPassPerItem,23288
50,SORTED,BubbleSortPassPerItem,23299
50,SORTED,BubbleSortPassPerItem,23364
50,SORTED,BubbleSortPassPerItem,23286
50,SORTED,BubbleSortPassPerItem,22373
50,SORTED,BubbleSortPassPerItem,22147
50,SORTED,BubbleSortPassPerItem,22905
50,SORTED,BubbleSortPassPerItem,23281
50,SORTED,BubbleSortPassPerItem,22183
50,SORTED,BubbleSortPassPerItem,23338
50,SORTED,BubbleSortPassPerItem,23318
50,SORTED,BubbleSortPassPerItem,23318
50,SORTED,BubbleSortPassPerItem,23435
50,SORTED,BubbleSortPassPerItem,23320
50,SORTED,BubbleSortPassPerItem,23287
50,SORTED,BubbleSortPassPerItem,23305
50,SORTED,BubbleSortPassPerItem,23367
50,SORTED,BubbleSortPassPerItem,23373
50,SORTED,BubbleSortPassPerItem,22268
50,SORTED,BubbleSortPassPerItem,23330
50,SORTED,BubbleSortPassPerItem,23295
50,SORTED,BubbleSortPassPerItem,23325
50,SORTED,BubbleSortPassPerItem,23520
50,SORTED,BubbleSortPassPerItem,23311
50,SORTED,BubbleSortPassPerItem,22953
50,SORTED,BubbleSortPassPerItem,23311
50,SORTED,BubbleSortPassPerItem,23361
50,SORTED,BubbleSortPassPerItem,22207
50,SORTED,BubbleSortPassPerItem,23310
50,SORTED,BubbleSortPassPerItem,23336
50,SORTED,BubbleSortPassPerItem,23121
50,SORTED,BubbleSortPassPerItem,23219
50,SORTED,BubbleSortPassPerItem,23305
50,SORTED,BubbleSortPassPerItem,23284
50,SORTED,BubbleSortPassPerItem,23234
50,SORTED,BubbleSortPassPerItem,23374
50,SORTED,BubbleSortPassPerItem,23258
50,SORTED,BubbleSortPassPerItem,23128
50,SORTED,BubbleSortPassPerItem,23279
50,SORTED,BubbleSortPassPerItem,23121
50,SORTED,BubbleSortPassPerItem,23327
50,SORTED,BubbleSortPassPerItem,23330
50,SORTED,BubbleSortPassPerItem,22197
50,SORTED,BubbleSortPassPerItem,23271
50,SORTED,BubbleSortPassPerItem,23318
50,SORTED,BubbleSortPassPerItem,23275
50,SORTED,BubbleSortPassPerItem,22234
50,SORTED,BubbleSortPassPerItem,23288
50,SORTED,BubbleSortPassPerItem,22268
50,SORTED,BubbleSortPassPerItem,23196
50,SORTED,BubbleSortPassPerItem,23386
50,SORTED,BubbleSortPassPerItem,23306
50,SORTED,BubbleSortPassPerItem,23223
50,SORTED,BubbleSortPassPerItem,22161
50,SORTED,BubbleSortPassPerItem,23319
50,SORTED,BubbleSortPassPerItem,23307
50,SORTED,BubbleSortPassPerItem,23313
50,SORTED,BubbleSortPassPerItem,23333
50,SORTED,BubbleSortPassPerItem,23306
50,SORTED,BubbleSortPassPerItem,23324
50,SORTED,BubbleSortPassPerItem,23366
50,SORTED,BubbleSortPassPerItem,23278
50,SORTED,BubbleSortPassPerItem,22268
50,SORTED,BubbleSortPassPerItem,22270
50,SORTED,BubbleSortPassPerItem,22318
50,SORTED,BubbleSortPassPerItem,23371
50,SORTED,BubbleSortPassPerItem,23324
50,SORTED,BubbleSortPassPerItem,23250
50,SORTED,BubbleSortPassPerItem,23377
50,SORTED,BubbleSortPassPerItem,23343
50,SORTED,BubbleSortPassPerItem,23219
50,SORTED,BubbleSortPassPerItem,22293
50,SORTED,BubbleSortPassPerItem,23280
50,SORTED,BubbleSortPassPerItem,23214
50,SORTED,BubbleSortPassPerItem,23293
50,SORTED,BubbleSortPassPerItem,23229
50,SORTED,BubbleSortPassPerItem,22263
50,SORTED,BubbleSortPassPerItem,23270
50,SORTED,BubbleSortPassPerItem,22487
50,SORTED,BubbleSortPassPerItem,22342
50,SORTED,BubbleSortPassPerItem,22202
50,SORTED,BubbleSortPassPerItem,8039202
50,SORTED,BubbleSortPassPerItem,23700
50,SORTED,BubbleSortPassPerItem,23372
50,SORTED,BubbleSortPassPerItem,23250
50,SORTED,BubbleSortPassPerItem,23196
50,SORTED,BubbleSortPassPerItem,23224
50,SORTED,BubbleSortPassPerItem,23275
50,SORTED,BubbleSortPassPerItem,23301
50,SORTED,BubbleSortPassPerItem,23233
50,SORTED,BubbleSortPassPerItem,22188
50,SORTED,BubbleSortPassPerItem,22227
50,SORTED,BubbleSortPassPerItem,23471
50,SORTED,BubbleSortPassPerItem,23125
50,SORTED,BubbleSortPassPerItem,23131
50,SORTED,BubbleSortPassPerItem,23192
50,SORTED,BubbleSortPassPerItem,23283
50,SORTED,BubbleSortPassPerItem,23396
50,SORTED,BubbleSortPassPerItem,23323
50,SORTED,BubbleSortPassPerItem,23240
50,SORTED,BubbleSortPassPerItem,23284
50,SORTED,BubbleSortPassPerItem,23243
50,SORTED,BubbleSortPassPerItem,23350
50,SORTED,BubbleSortPassPerItem,23331
50,SORTED,BubbleSortPassPerItem,23339
50,SORTED,BubbleSortPassPerItem,23208
50,SORTED,BubbleSortPassPerItem,23321
50,SORTED,BubbleSortPassPerItem,22970
50,SORTED,BubbleSortPassPerItem,23179
50,SORTED,BubbleSortPassPerItem,23272
50,SORTED,BubbleSortPassPerItem,23283
50,SORTED,BubbleSortPassPerItem,23253
50,SORTED,BubbleSortPassPerItem,23269
50,SORTED,BubbleSortPassPerItem,23297
50,SORTED,BubbleSortPassPerItem,23238
50,SORTED,BubbleSortPassPerItem,23229
50,SORTED,BubbleSortPassPerItem,22297
50,SORTED,BubbleSortPassPerItem,23340
50,SORTED,BubbleSortPassPerItem,22515
50,SORTED,BubbleSortPassPerItem,23285
50,SORTED,BubbleSortPassPerItem,23412
50,SORTED,BubbleSortPassPerItem,22294
50,SORTED,BubbleSortPassPerItem,22229
50,SORTED,BubbleSortPassPerItem,23309
50,SORTED,BubbleSortPassPerItem,22285
50,SORTED,BubbleSortPassPerItem,22284
50,SORTED,BubbleSortPassPerItem,23299
50,SORTED,BubbleSortPassPerItem,22288
50,SORTED,BubbleSortPassPerItem,22269
50,SORTED,BubbleSortPassPerItem,23368
50,SORTED,BubbleSortPassPerItem,22362
50,SORTED,BubbleSortPassPerItem,23216
50,SORTED,BubbleSortPassPerItem,23353
50,SORTED,BubbleSortPassPerItem,23218
50,SORTED,BubbleSortPassPerItem,23287
50,SORTED,BubbleSortPassPerItem,23311
50,SORTED,BubbleSortPassPerItem,22403
50,SORTED,BubbleSortPassPerItem,23225
50,SORTED,BubbleSortPassPerItem,23314
50,SORTED,BubbleSortPassPerItem,23141
50,SORTED,BubbleSortPassPerItem,23207
50,SORTED,BubbleSortPassPerItem,23323
50,SORTED,BubbleSortPassPerItem,23236
50,SORTED,BubbleSortPassPerItem,23335
50,SORTED,BubbleSortPassPerItem,23246
50,SORTED,BubbleSortPassPerItem,23201
50,SORTED,BubbleSortPassPerItem,23359
50,SORTED,BubbleSortPassPerItem,23284
50,SORTED,BubbleSortPassPerItem,23224
50,SORTED,BubbleSortPassPerItem,23257
50,SORTED,BubbleSortPassPerItem,23287
50,SORTED,BubbleSortPassPerItem,23309
50,SORTED,BubbleSortPassPerItem,23333
50,SORTED,BubbleSortPassPerItem,23186
50,SORTED,BubbleSortPassPerItem,23251
50,SORTED,BubbleSortPassPerItem,23278
50,SORTED,BubbleSortPassPerItem,23193
50,SORTED,BubbleSortPassPerItem,23291
50,SORTED,BubbleSortPassPerItem,23193
50,SORTED,BubbleSortPassPerItem,23239
50,SORTED,BubbleSortPassPerItem,22198
50,SORTED,BubbleSortPassPerItem,22134
50,SORTED,BubbleSortPassPerItem,23181
50,SORTED,BubbleSortPassPerItem,23194
50,SORTED,BubbleSortPassPerItem,23275
50,SORTED,BubbleSortPassPerItem,22249
50,SORTED,BubbleSortPassPerItem,22175
50,SORTED,BubbleSortPassPerItem,23283
50,SORTED,BubbleSortPassPerItem,23399
50,SORTED,BubbleSortPassPerItem,23350
50,SORTED,BubbleSortPassPerItem,23310
50,SORTED,BubbleSortPassPerItem,23257
50,SORTED,BubbleSortPassPerItem,23266
50,SORTED,BubbleSortPassPerItem,23270
50,SORTED,BubbleSortPassPerItem,23036
50,SORTED,BubbleSortPassPerItem,23285
50,SORTED,BubbleSortPassPerItem,23183
50,SORTED,BubbleSortPassPerItem,23385
50,SORTED,BubbleSortPassPerItem,22310
50,SORTED,BubbleSortPassPerItem,23280
50,SORTED,BubbleSortPassPerItem,22170
50,SORTED,BubbleSortPassPerItem,22224
50,SORTED,BubbleSortPassPerItem,23304
50,SORTED,BubbleSortPassPerItem,22186
50,SORTED,BubbleSortPassPerItem,23222
50,SORTED,BubbleSortPassPerItem,23318
50,SORTED,BubbleSortPassPerItem,23230
50,SORTED,BubbleSortPassPerItem,23162
50,SORTED,BubbleSortPassPerItem,23295
50,SORTED,BubbleSortPassPerItem,23194
50,SORTED,BubbleSortPassPerItem,23272
50,SORTED,BubbleSortPassPerItem,23310
50,SORTED,BubbleSortPassPerItem,23377
50,SORTED,BubbleSortPassPerItem,23289
50,SORTED,BubbleSortPassPerItem,23308
50,SORTED,BubbleSortPassPerItem,23308
50,SORTED,BubbleSortPassPerItem,23248
50,SORTED,BubbleSortPassPerItem,23302
50,SORTED,BubbleSortPassPerItem,23305
50,SORTED,BubbleSortPassPerItem,22289
50,SORTED,BubbleSortPassPerItem,23275
50,SORTED,BubbleSortPassPerItem,23330
50,SORTED,BubbleSortPassPerItem,23310
50,SORTED,BubbleSortPassPerItem,23208
50,SORTED,BubbleSortPassPerItem,23180
50,SORTED,BubbleSortPassPerItem,23357
50,SORTED,BubbleSortPassPerItem,23314
50,SORTED,BubbleSortPassPerItem,23295
50,SORTED,BubbleSortPassPerItem,23345
50,SORTED,BubbleSortPassPerItem,23266
50,SORTED,BubbleSortPassPerItem,22503
50,SORTED,BubbleSortPassPerItem,23297
50,SORTED,BubbleSortPassPerItem,23309
50,SORTED,BubbleSortPassPerItem,23339
50,SORTED,BubbleSortPassPerItem,23321
50,SORTED,BubbleSortPassPerItem,23277
50,SORTED,BubbleSortPassPerItem,23376
50,SORTED,BubbleSortPassPerItem,23359
50,SORTED,BubbleSortPassPerItem,23300
50,SORTED,BubbleSortPassPerItem,22287
50,SORTED,BubbleSortPassPerItem,27242
50,SORTED,BubbleSortPassPerItem,23198
50,SORTED,BubbleSortPassPerItem,22246
50,SORTED,BubbleSortPassPerItem,23150
50,SORTED,BubbleSortPassPerItem,23306
50,SORTED,BubbleSortPassPerItem,23307
50,SORTED,BubbleSortPassPerItem,23407
50,SORTED,BubbleSortPassPerItem,23344
50,SORTED,BubbleSortPassPerItem,23358
50,SORTED,BubbleSortPassPerItem,23210
50,SORTED,BubbleSortPassPerItem,23271
50,SORTED,BubbleSortPassPerItem,23259
50,SORTED,BubbleSortPassPerItem,23203
50,SORTED,BubbleSortPassPerItem,22155
50,SORTED,BubbleSortPassPerItem,23317
50,SORTED,BubbleSortPassPerItem,23225
50,SORTED,BubbleSortPassPerItem,23351
50,SORTED,BubbleSortPassPerItem,23167
50,SORTED,BubbleSortPassPerItem,22242
50,SORTED,BubbleSortPassPerItem,23320
50,SORTED,BubbleSortPassPerItem,22160
50,SORTED,BubbleSortPassPerItem,23293
50,SORTED,BubbleSortPassPerItem,23255
50,SORTED,BubbleSortPassPerItem,23278
50,SORTED,BubbleSortPassPerItem,23392
50,SORTED,BubbleSortPassPerItem,23305
50,SORTED,BubbleSortPassPerItem,23221
50,SORTED,BubbleSortPassPerItem,23293
50,SORTED,BubbleSortPassPerItem,22191
50,SORTED,BubbleSortPassPerItem,22073
50,SORTED,BubbleSortPassPerItem,23291
50,SORTED,BubbleSortPassPerItem,23212
50,SORTED,BubbleSortPassPerItem,22111
50,SORTED,BubbleSortPassPerItem,23276
50,SORTED,BubbleSortPassPerItem,23325
50,SORTED,BubbleSortPassPerItem,23312
50,SORTED,BubbleSortPassPerItem,23354
50,SORTED,BubbleSortPassPerItem,23325
50,SORTED,BubbleSortPassPerItem,23074
50,SORTED,BubbleSortPassPerItem,22268
50,SORTED,BubbleSortPassPerItem,23239
50,SORTED,BubbleSortPassPerItem,22329
50,SORTED,BubbleSortPassPerItem,23285
50,SORTED,BubbleSortPassPerItem,23308
50,SORTED,BubbleSortPassPerItem,23404
50,SORTED,BubbleSortPassPerItem,22229
50,SORTED,BubbleSortPassPerItem,23343
50,SORTED,BubbleSortPassPerItem,23391
50,SORTED,BubbleSortPassPerItem,23287
50,SORTED,BubbleSortPassPerItem,23206
50,SORTED,BubbleSortPassPerItem,23304
50,SORTED,BubbleSortPassPerItem,23240
50,SORTED,BubbleSortPassPerItem,23266
50,SORTED,BubbleSortPassPerItem,23417
50,SORTED,BubbleSortPassPerItem,22235
50,SORTED,BubbleSortPassPerItem,22333
50,SORTED,BubbleSortPassPerItem,22263
50,SORTED,BubbleSortPassPerItem,23226
50,SORTED,BubbleSortPassPerItem,23422
50,SORTED,BubbleSortPassPerItem,23280
50,SORTED,BubbleSortPassPerItem,23103
50,SORTED,BubbleSortPassPerItem,23167
50,SORTED,BubbleSortPassPerItem,23202
50,SORTED,BubbleSortPassPerItem,23320
50,SORTED,BubbleSortPassPerItem,22103
50,SORTED,BubbleSortPassPerItem,23295
50,SORTED,BubbleSortPassPerItem,22177
50,SORTED,BubbleSortPassPerItem,23269
50,SORTED,BubbleSortPassPerItem,23253
50,SORTED,BubbleSortPassPerItem,23349
50,SORTED,BubbleSortPassPerItem,23311
50,SORTED,BubbleSortPassPerItem,23280
50,SORTED,BubbleSortPassPerItem,23409
50,SORTED,BubbleSortPassPerItem,23196
50,SORTED,BubbleSortPassPerItem,23330
50,SORTED,BubbleSortPassPerItem,23259
50,SORTED,BubbleSortPassPerItem,23194
50,SORTED,BubbleSortPassPerItem,23326
50,SORTED,BubbleSortPassPerItem,22953
50,SORTED,BubbleSortPassPerItem,23332
50,SORTED,BubbleSortPassPerItem,23124
50,SORTED,BubbleSortPassPerItem,23353
50,SORTED,BubbleSortPassPerItem,23359
50,SORTED,BubbleSortPassPerItem,23304
50,SORTED,BubbleSortPassPerItem,23334
50,SORTED,BubbleSortPassPerItem,23292
50,SORTED,BubbleSortPassPerItem,23325
50,SORTED,BubbleSortPassPerItem,23401
50,SORTED,BubbleSortPassPerItem,23296
50,SORTED,BubbleSortPassPerItem,23217
50,SORTED,BubbleSortPassPerItem,23000
50,SORTED,BubbleSortPassPerItem,22320
50,SORTED,BubbleSortPassPerItem,23401
50,SORTED,BubbleSortPassPerItem,23273
50,SORTED,BubbleSortPassPerItem,23286
50,SORTED,BubbleSortPassPerItem,23256
50,SORTED,BubbleSortPassPerItem,23220
50,SORTED,BubbleSortPassPerItem,23268
50,SORTED,BubbleSortPassPerItem,22201
50,SORTED,BubbleSortPassPerItem,23206
50,SORTED,BubbleSortPassPerItem,22199
50,SORTED,BubbleSortPassPerItem,23081
50,SORTED,BubbleSortPassPerItem,23313
50,SORTED,BubbleSortPassPerItem,37951
50,SORTED,BubbleSortPassPerItem,22466
50,SORTED,BubbleSortPassPerItem,22312
50,SORTED,BubbleSortPassPerItem,22381
50,SORTED,BubbleSortPassPerItem,22397
50,SORTED,BubbleSortPassPerItem,21479
50,SORTED,BubbleSortPassPerItem,22437
50,SORTED,BubbleSortPassPerItem,22391
50,SORTED,BubbleSortPassPerItem,21398
50,SORTED,BubbleSortPassPerItem,22376
50,SORTED,BubbleSortPassPerItem,21355
50,SORTED,BubbleSortPassPerItem,22428
50,SORTED,BubbleSortPassPerItem,21554
50,SORTED,BubbleSortPassPerItem,21419
50,SORTED,BubbleSortPassPerItem,22357
50,SORTED,BubbleSortPassPerItem,22397
50,SORTED,BubbleSortPassPerItem,22460
50,SORTED,BubbleSortPassPerItem,21422
50,SORTED,BubbleSortPassPerItem,22442
50,SORTED,BubbleSortPassPerItem,22360
50,SORTED,BubbleSortPassPerItem,21455
50,SORTED,BubbleSortPassPerItem,22379
50,SORTED,BubbleSortPassPerItem,21487
50,SORTED,BubbleSortPassPerItem,22421
50,SORTED,BubbleSortPassPerItem,22436
50,SORTED,BubbleSortPassPerItem,22277
50,SORTED,BubbleSortPassPerItem,22514
50,SORTED,BubbleSortPassPerItem,21501
50,SORTED,BubbleSortPassPerItem,22257
50,SORTED,BubbleSortPassPerItem,22377
50,SORTED,BubbleSortPassPerItem,22481
50,SORTED,BubbleSortPassPerItem,21447
50,SORTED,BubbleSortPassPerItem,21370
50,SORTED,BubbleSortPassPerItem,22402
50,SORTED,BubbleSortPassPerItem,22437
50,SORTED,BubbleSortPassPerItem,22428
50,SORTED,BubbleSortPassPerItem,21437
50,SORTED,BubbleSortPassPerItem,8036654
50,SORTED,BubbleSortPassPerItem,22883
50,SORTED,BubbleSortPassPerItem,21993
50,SORTED,BubbleSortPassPerItem,22554
50,SORTED,BubbleSortPassPerItem,21414
50,SORTED,BubbleSortPassPerItem,22416
50,SORTED,BubbleSortPassPerItem,22434
50,SORTED,BubbleSortPassPerItem,22371
50,SORTED,BubbleSortPassPerItem,22431
50,SORTED,BubbleSortPassPerItem,22370
50,SORTED,BubbleSortPassPerItem,21663
50,SORTED,BubbleSortPassPerItem,22380
50,SORTED,BubbleSortPassPerItem,21406
50,SORTED,BubbleSortPassPerItem,22344
50,SORTED,BubbleSortPassPerItem,22444
50,SORTED,BubbleSortPassPerItem,22512
50,SORTED,BubbleSortPassPerItem,22401
50,SORTED,BubbleSortPassPerItem,22468
50,SORTED,BubbleSortPassPerItem,22436
50,SORTED,BubbleSortPassPerItem,22417
50,SORTED,BubbleSortPassPerItem,22361
50,SORTED,BubbleSortPassPerItem,22368
50,SORTED,BubbleSortPassPerItem,22408
50,SORTED,BubbleSortPassPerItem,22407
50,SORTED,BubbleSortPassPerItem,22413
50,SORTED,BubbleSortPassPerItem,22465
50,SORTED,BubbleSortPassPerItem,22389
50,SORTED,BubbleSortPassPerItem,22380
50,SORTED,BubbleSortPassPerItem,22349
50,SORTED,BubbleSortPassPerItem,22388
50,SORTED,BubbleSortPassPerItem,22492
50,SORTED,BubbleSortPassPerItem,22405
50,SORTED,BubbleSortPassPerItem,21629
50,SORTED,BubbleSortPassPerItem,22339
50,SORTED,BubbleSortPassPerItem,22361
50,SORTED,BubbleSortPassPerItem,22436
50,SORTED,BubbleSortPassPerItem,22370
50,SORTED,BubbleSortPassPerItem,22377
50,SORTED,BubbleSortPassPerItem,22446
50,SORTED,BubbleSortPassPerItem,22425
50,SORTED,BubbleSortPassPerItem,21363
50,SORTED,BubbleSortPassPerItem,22365
50,SORTED,BubbleSortPassPerItem,22371
50,SORTED,BubbleSortPassPerItem,22386
50,SORTED,BubbleSortPassPerItem,21358
50,SORTED,BubbleSortPassPerItem,22434
50,SORTED,BubbleSortPassPerItem,22432
50,SORTED,BubbleSortPassPerItem,22480
50,SORTED,BubbleSortPassPerItem,22383
50,SORTED,BubbleSortPassPerItem,22449
50,SORTED,BubbleSortPassPerItem,22400
50,SORTED,BubbleSortPassPerItem,22397
50,SORTED,BubbleSortPassPerItem,24323
50,SORTED,BubbleSortPassPerItem,21447
50,SORTED,BubbleSortPassPerItem,22345
50,SORTED,BubbleSortPassPerItem,21431
50,SORTED,BubbleSortPassPerItem,21287
50,SORTED,BubbleSortPassPerItem,21404
50,SORTED,BubbleSortPassPerItem,24352
50,SORTED,BubbleSortPassPerItem,22402
50,SORTED,BubbleSortPassPerItem,21560
50,SORTED,BubbleSortPassPerItem,22382
50,SORTED,BubbleSortPassPerItem,22351
50,SORTED,BubbleSortPassPerItem,21378
50,SORTED,BubbleSortPassPerItem,22249
50,SORTED,BubbleSortPassPerItem,22343
50,SORTED,BubbleSortPassPerItem,22386
50,SORTED,BubbleSortPassPerItem,22463
50,SORTED,BubbleSortPassPerItem,21421
50,SORTED,BubbleSortPassPerItem,21504
50,SORTED,BubbleSortPassPerItem,22366
50,SORTED,BubbleSortPassPerItem,22405
50,SORTED,BubbleSortPassPerItem,22452
50,SORTED,BubbleSortPassPerItem,21467
50,SORTED,BubbleSortPassPerItem,22487
50,SORTED,BubbleSortPassPerItem,21519
50,SORTED,BubbleSortPassPerItem,21487
50,SORTED,BubbleSortPassPerItem,22395
